Plot Title: BridgerCreek_EC,,,,,,,,,,
#,"Date Time, GMT-07:00","Full Range, μS/cm (LGR S/N: 10778332, SEN S/N: 10778332)","Temp, °C (LGR S/N: 10778332, SEN S/N: 10778332)",Coupler Detached (LGR S/N: 10778332),Coupler Attached (LGR S/N: 10778332),Bad Battery (LGR S/N: 10778332),Good Battery (LGR S/N: 10778332),Host Connected (LGR S/N: 10778332),Stopped (LGR S/N: 10778332),End Of File (LGR S/N: 10778332)
4856,1/30/2026 12:10,214.1,0.62,,,,,,,
4857,1/30/2026 12:10,214.1,0.62,,,,,,,
4858,1/30/2026 12:10,214.1,0.62,,,,,,,
4859,1/30/2026 12:10,214.1,0.64,,,,,,,
4860,1/30/2026 12:10,214.1,0.62,,,,,,,
4861,1/30/2026 12:11,214.1,0.62,,,,,,,
4862,1/30/2026 12:11,214.1,0.64,,,,,,,
4863,1/30/2026 12:11,214.1,0.64,,,,,,,
4864,1/30/2026 12:11,213.7,0.62,,,,,,,
4865,1/30/2026 12:11,214.1,0.64,,,,,,,
4866,1/30/2026 12:11,214.1,0.62,,,,,,,
4867,1/30/2026 12:11,214.1,0.62,,,,,,,
4868,1/30/2026 12:11,214.1,0.62,,,,,,,
4869,1/30/2026 12:11,214.1,0.62,,,,,,,
4870,1/30/2026 12:11,213.7,0.62,,,,,,,
4871,1/30/2026 12:11,213.7,0.64,,,,,,,
4872,1/30/2026 12:11,213.7,0.62,,,,,,,
4873,1/30/2026 12:11,214.1,0.64,,,,,,,
4874,1/30/2026 12:11,213.7,0.64,,,,,,,
4875,1/30/2026 12:11,214.1,0.64,,,,,,,
4876,1/30/2026 12:11,214.1,0.62,,,,,,,
4877,1/30/2026 12:11,214.1,0.64,,,,,,,
4878,1/30/2026 12:11,214.1,0.62,,,,,,,
4879,1/30/2026 12:11,214.1,0.62,,,,,,,
4880,1/30/2026 12:11,214.1,0.64,,,,,,,
4881,1/30/2026 12:11,214.1,0.64,,,,,,,
4882,1/30/2026 12:11,213.7,0.62,,,,,,,
4883,1/30/2026 12:11,214.1,0.64,,,,,,,
4884,1/30/2026 12:11,214.1,0.62,,,,,,,
4885,1/30/2026 12:11,214.1,0.64,,,,,,,
4886,1/30/2026 12:11,214.1,0.64,,,,,,,
4887,1/30/2026 12:11,214.1,0.64,,,,,,,
4888,1/30/2026 12:11,214.1,0.64,,,,,,,
4889,1/30/2026 12:11,214.1,0.64,,,,,,,
4890,1/30/2026 12:11,214.1,0.64,,,,,,,
4891,1/30/2026 12:11,214.1,0.62,,,,,,,
4892,1/30/2026 12:11,214.1,0.64,,,,,,,
4893,1/30/2026 12:11,214.1,0.64,,,,,,,
4894,1/30/2026 12:11,214.1,0.64,,,,,,,
4895,1/30/2026 12:11,214.1,0.64,,,,,,,
4896,1/30/2026 12:11,214.1,0.64,,,,,,,
4897,1/30/2026 12:11,214.1,0.62,,,,,,,
4898,1/30/2026 12:11,214.1,0.64,,,,,,,
4899,1/30/2026 12:11,214.1,0.62,,,,,,,
4900,1/30/2026 12:11,214.1,0.64,,,,,,,
4901,1/30/2026 12:11,214.1,0.62,,,,,,,
4902,1/30/2026 12:11,214.1,0.62,,,,,,,
4903,1/30/2026 12:11,214.1,0.62,,,,,,,
4904,1/30/2026 12:11,214.1,0.64,,,,,,,
4905,1/30/2026 12:11,214.1,0.64,,,,,,,
4906,1/30/2026 12:11,214.1,0.64,,,,,,,
4907,1/30/2026 12:11,214.1,0.64,,,,,,,
4908,1/30/2026 12:11,213.7,0.64,,,,,,,
4909,1/30/2026 12:11,214.1,0.64,,,,,,,
4910,1/30/2026 12:11,214.1,0.64,,,,,,,
4911,1/30/2026 12:11,214.1,0.64,,,,,,,
4912,1/30/2026 12:11,214.1,0.65,,,,,,,
4913,1/30/2026 12:11,213.7,0.64,,,,,,,
4914,1/30/2026 12:11,214.1,0.64,,,,,,,
4915,1/30/2026 12:11,214.1,0.64,,,,,,,
4916,1/30/2026 12:11,214.1,0.64,,,,,,,
4917,1/30/2026 12:11,214.1,0.62,,,,,,,
4918,1/30/2026 12:11,214.1,0.64,,,,,,,
4919,1/30/2026 12:11,214.1,0.62,,,,,,,
4920,1/30/2026 12:11,214.1,0.64,,,,,,,
4921,1/30/2026 12:12,213.7,0.64,,,,,,,
4922,1/30/2026 12:12,214.1,0.62,,,,,,,
4923,1/30/2026 12:12,213.7,0.64,,,,,,,
4924,1/30/2026 12:12,213.7,0.64,,,,,,,
4925,1/30/2026 12:12,214.1,0.64,,,,,,,
4926,1/30/2026 12:12,214.1,0.62,,,,,,,
4927,1/30/2026 12:12,214.1,0.64,,,,,,,
4928,1/30/2026 12:12,213.7,0.62,,,,,,,
4929,1/30/2026 12:12,213.7,0.62,,,,,,,
4930,1/30/2026 12:12,213.7,0.64,,,,,,,
4931,1/30/2026 12:12,214.1,0.64,,,,,,,
4932,1/30/2026 12:12,213.7,0.64,,,,,,,
4933,1/30/2026 12:12,214.1,0.64,,,,,,,
4934,1/30/2026 12:12,213.7,0.64,,,,,,,
4935,1/30/2026 12:12,213.7,0.64,,,,,,,
4936,1/30/2026 12:12,214.1,0.64,,,,,,,
4937,1/30/2026 12:12,214.1,0.64,,,,,,,
4938,1/30/2026 12:12,213.7,0.64,,,,,,,
4939,1/30/2026 12:12,213.7,0.62,,,,,,,
4940,1/30/2026 12:12,214.1,0.64,,,,,,,
4941,1/30/2026 12:12,214.1,0.62,,,,,,,
4942,1/30/2026 12:12,214.1,0.64,,,,,,,
4943,1/30/2026 12:12,213.7,0.62,,,,,,,
4944,1/30/2026 12:12,213.7,0.64,,,,,,,
4945,1/30/2026 12:12,213.7,0.65,,,,,,,
4946,1/30/2026 12:12,214.1,0.64,,,,,,,
4947,1/30/2026 12:12,213.7,0.64,,,,,,,
4948,1/30/2026 12:12,214.1,0.62,,,,,,,
4949,1/30/2026 12:12,213.7,0.64,,,,,,,
4950,1/30/2026 12:12,213.7,0.64,,,,,,,
4951,1/30/2026 12:12,214.1,0.64,,,,,,,
4952,1/30/2026 12:12,213.7,0.64,,,,,,,
4953,1/30/2026 12:12,214.1,0.62,,,,,,,
4954,1/30/2026 12:12,214.1,0.64,,,,,,,
4955,1/30/2026 12:12,214.1,0.64,,,,,,,
4956,1/30/2026 12:12,214.1,0.64,,,,,,,
4957,1/30/2026 12:12,213.7,0.62,,,,,,,
4958,1/30/2026 12:12,213.7,0.65,,,,,,,
4959,1/30/2026 12:12,213.7,0.64,,,,,,,
4960,1/30/2026 12:12,213.7,0.64,,,,,,,
4961,1/30/2026 12:12,213.7,0.64,,,,,,,
4962,1/30/2026 12:12,214.1,0.64,,,,,,,
4963,1/30/2026 12:12,214.1,0.65,,,,,,,
4964,1/30/2026 12:12,213.7,0.65,,,,,,,
4965,1/30/2026 12:12,213.7,0.64,,,,,,,
4966,1/30/2026 12:12,213.7,0.62,,,,,,,
4967,1/30/2026 12:12,213.7,0.64,,,,,,,
4968,1/30/2026 12:12,213.7,0.64,,,,,,,
4969,1/30/2026 12:12,213.7,0.64,,,,,,,
4970,1/30/2026 12:12,213.7,0.62,,,,,,,
4971,1/30/2026 12:12,213.7,0.64,,,,,,,
4972,1/30/2026 12:12,213.7,0.62,,,,,,,
4973,1/30/2026 12:12,213.7,0.65,,,,,,,
4974,1/30/2026 12:12,213.7,0.64,,,,,,,
4975,1/30/2026 12:12,213.7,0.64,,,,,,,
4976,1/30/2026 12:12,213.7,0.64,,,,,,,
4977,1/30/2026 12:12,213.7,0.64,,,,,,,
4978,1/30/2026 12:12,213.7,0.64,,,,,,,
4979,1/30/2026 12:12,213.7,0.64,,,,,,,
4980,1/30/2026 12:12,214.1,0.64,,,,,,,
4981,1/30/2026 12:13,213.7,0.62,,,,,,,
4982,1/30/2026 12:13,213.7,0.64,,,,,,,
4983,1/30/2026 12:13,213.7,0.64,,,,,,,
4984,1/30/2026 12:13,214.1,0.62,,,,,,,
4985,1/30/2026 12:13,213.7,0.62,,,,,,,
4986,1/30/2026 12:13,213.7,0.64,,,,,,,
4987,1/30/2026 12:13,214.1,0.64,,,,,,,
4988,1/30/2026 12:13,213.7,0.64,,,,,,,
4989,1/30/2026 12:13,213.7,0.64,,,,,,,
4990,1/30/2026 12:13,213.7,0.65,,,,,,,
4991,1/30/2026 12:13,213.7,0.64,,,,,,,
4992,1/30/2026 12:13,213.7,0.65,,,,,,,
4993,1/30/2026 12:13,213.7,0.64,,,,,,,
4994,1/30/2026 12:13,214.1,0.64,,,,,,,
4995,1/30/2026 12:13,213.7,0.64,,,,,,,
4996,1/30/2026 12:13,213.7,0.62,,,,,,,
4997,1/30/2026 12:13,213.7,0.64,,,,,,,
4998,1/30/2026 12:13,213.7,0.64,,,,,,,
4999,1/30/2026 12:13,213.7,0.64,,,,,,,
5000,1/30/2026 12:13,213.7,0.64,,,,,,,
5001,1/30/2026 12:13,213.7,0.64,,,,,,,
5002,1/30/2026 12:13,213.7,0.64,,,,,,,
5003,1/30/2026 12:13,214.1,0.64,,,,,,,
5004,1/30/2026 12:13,213.7,0.64,,,,,,,
5005,1/30/2026 12:13,213.7,0.64,,,,,,,
5006,1/30/2026 12:13,213.7,0.64,,,,,,,
5007,1/30/2026 12:13,213.7,0.62,,,,,,,
5008,1/30/2026 12:13,213.7,0.64,,,,,,,
5009,1/30/2026 12:13,213.7,0.64,,,,,,,
5010,1/30/2026 12:13,213.7,0.64,,,,,,,
5011,1/30/2026 12:13,213.7,0.64,,,,,,,
5012,1/30/2026 12:13,213.7,0.64,,,,,,,
5013,1/30/2026 12:13,213.7,0.64,,,,,,,
5014,1/30/2026 12:13,213.7,0.64,,,,,,,
5015,1/30/2026 12:13,213.7,0.64,,,,,,,
5016,1/30/2026 12:13,213.7,0.64,,,,,,,
5017,1/30/2026 12:13,213.7,0.64,,,,,,,
5018,1/30/2026 12:13,213.7,0.64,,,,,,,
5019,1/30/2026 12:13,213.7,0.64,,,,,,,
5020,1/30/2026 12:13,213.7,0.64,,,,,,,
5021,1/30/2026 12:13,213.7,0.64,,,,,,,
5022,1/30/2026 12:13,213.7,0.64,,,,,,,
5023,1/30/2026 12:13,213.7,0.64,,,,,,,
5024,1/30/2026 12:13,213.7,0.65,,,,,,,
5025,1/30/2026 12:13,213.7,0.64,,,,,,,
5026,1/30/2026 12:13,213.7,0.62,,,,,,,
5027,1/30/2026 12:13,213.7,0.64,,,,,,,
5028,1/30/2026 12:13,213.7,0.65,,,,,,,
5029,1/30/2026 12:13,214.1,0.64,,,,,,,
5030,1/30/2026 12:13,213.7,0.62,,,,,,,
5031,1/30/2026 12:13,213.7,0.64,,,,,,,
5032,1/30/2026 12:13,213.7,0.64,,,,,,,
5033,1/30/2026 12:13,213.7,0.64,,,,,,,
5034,1/30/2026 12:13,213.7,0.64,,,,,,,
5035,1/30/2026 12:13,213.7,0.64,,,,,,,
5036,1/30/2026 12:13,213.7,0.64,,,,,,,
5037,1/30/2026 12:13,213.7,0.64,,,,,,,
5038,1/30/2026 12:13,213.7,0.64,,,,,,,
5039,1/30/2026 12:13,213.7,0.64,,,,,,,
5040,1/30/2026 12:13,213.7,0.64,,,,,,,
5041,1/30/2026 12:14,213.7,0.64,,,,,,,
5042,1/30/2026 12:14,213.7,0.64,,,,,,,
5043,1/30/2026 12:14,213.7,0.64,,,,,,,
5044,1/30/2026 12:14,213.7,0.65,,,,,,,
5045,1/30/2026 12:14,213.7,0.64,,,,,,,
5046,1/30/2026 12:14,213.7,0.64,,,,,,,
5047,1/30/2026 12:14,213.7,0.64,,,,,,,
5048,1/30/2026 12:14,213.7,0.64,,,,,,,
5049,1/30/2026 12:14,213.7,0.64,,,,,,,
5050,1/30/2026 12:14,213.7,0.65,,,,,,,
5051,1/30/2026 12:14,213.7,0.64,,,,,,,
5052,1/30/2026 12:14,213.7,0.65,,,,,,,
5053,1/30/2026 12:14,213.7,0.65,,,,,,,
5054,1/30/2026 12:14,213.7,0.64,,,,,,,
5055,1/30/2026 12:14,213.7,0.64,,,,,,,
5056,1/30/2026 12:14,213.7,0.64,,,,,,,
5057,1/30/2026 12:14,213.7,0.62,,,,,,,
5058,1/30/2026 12:14,213.7,0.62,,,,,,,
5059,1/30/2026 12:14,213.7,0.64,,,,,,,
5060,1/30/2026 12:14,213.7,0.64,,,,,,,
5061,1/30/2026 12:14,213.7,0.64,,,,,,,
5062,1/30/2026 12:14,213.7,0.65,,,,,,,
5063,1/30/2026 12:14,213.7,0.64,,,,,,,
5064,1/30/2026 12:14,213.7,0.64,,,,,,,
5065,1/30/2026 12:14,213.7,0.64,,,,,,,
5066,1/30/2026 12:14,213.7,0.64,,,,,,,
5067,1/30/2026 12:14,213.7,0.64,,,,,,,
5068,1/30/2026 12:14,213.7,0.64,,,,,,,
5069,1/30/2026 12:14,213.7,0.64,,,,,,,
5070,1/30/2026 12:14,213.7,0.64,,,,,,,
5071,1/30/2026 12:14,213.7,0.64,,,,,,,
5072,1/30/2026 12:14,213.7,0.64,,,,,,,
5073,1/30/2026 12:14,213.7,0.64,,,,,,,
5074,1/30/2026 12:14,213.7,0.64,,,,,,,
5075,1/30/2026 12:14,213.7,0.64,,,,,,,
5076,1/30/2026 12:14,213.7,0.64,,,,,,,
5077,1/30/2026 12:14,213.7,0.64,,,,,,,
5078,1/30/2026 12:14,213.7,0.64,,,,,,,
5079,1/30/2026 12:14,213.7,0.64,,,,,,,
5080,1/30/2026 12:14,213.7,0.64,,,,,,,
5081,1/30/2026 12:14,213.7,0.64,,,,,,,
5082,1/30/2026 12:14,213.7,0.65,,,,,,,
5083,1/30/2026 12:14,213.7,0.65,,,,,,,
5084,1/30/2026 12:14,213.7,0.64,,,,,,,
5085,1/30/2026 12:14,213.7,0.65,,,,,,,
5086,1/30/2026 12:14,213.7,0.64,,,,,,,
5087,1/30/2026 12:14,213.7,0.64,,,,,,,
5088,1/30/2026 12:14,213.7,0.65,,,,,,,
5089,1/30/2026 12:14,213.7,0.64,,,,,,,
5090,1/30/2026 12:14,213.7,0.64,,,,,,,
5091,1/30/2026 12:14,213.7,0.64,,,,,,,
5092,1/30/2026 12:14,213.7,0.64,,,,,,,
5093,1/30/2026 12:14,213.7,0.64,,,,,,,
5094,1/30/2026 12:14,213.7,0.64,,,,,,,
5095,1/30/2026 12:14,213.7,0.64,,,,,,,
5096,1/30/2026 12:14,213.7,0.62,,,,,,,
5097,1/30/2026 12:14,213.7,0.64,,,,,,,
5098,1/30/2026 12:14,213.7,0.64,,,,,,,
5099,1/30/2026 12:14,213.7,0.64,,,,,,,
5100,1/30/2026 12:14,213.7,0.65,,,,,,,
5101,1/30/2026 12:15,213.7,0.64,,,,,,,
5102,1/30/2026 12:15,213.7,0.65,,,,,,,
5103,1/30/2026 12:15,213.7,0.64,,,,,,,
5104,1/30/2026 12:15,213.7,0.64,,,,,,,
5105,1/30/2026 12:15,213.7,0.65,,,,,,,
5106,1/30/2026 12:15,213.7,0.64,,,,,,,
5107,1/30/2026 12:15,213.7,0.64,,,,,,,
5108,1/30/2026 12:15,213.7,0.65,,,,,,,
5109,1/30/2026 12:15,213.7,0.64,,,,,,,
5110,1/30/2026 12:15,213.7,0.64,,,,,,,
5111,1/30/2026 12:15,213.7,0.64,,,,,,,
5112,1/30/2026 12:15,213.7,0.64,,,,,,,
5113,1/30/2026 12:15,213.7,0.65,,,,,,,
5114,1/30/2026 12:15,213.7,0.64,,,,,,,
5115,1/30/2026 12:15,213.7,0.65,,,,,,,
5116,1/30/2026 12:15,213.7,0.65,,,,,,,
5117,1/30/2026 12:15,213.7,0.64,,,,,,,
5118,1/30/2026 12:15,213.7,0.65,,,,,,,
5119,1/30/2026 12:15,213.7,0.64,,,,,,,
5120,1/30/2026 12:15,213.7,0.64,,,,,,,
5121,1/30/2026 12:15,213.7,0.65,,,,,,,
5122,1/30/2026 12:15,213.7,0.64,,,,,,,
5123,1/30/2026 12:15,213.7,0.62,,,,,,,
5124,1/30/2026 12:15,213.7,0.62,,,,,,,
5125,1/30/2026 12:15,213.7,0.64,,,,,,,
5126,1/30/2026 12:15,213.7,0.64,,,,,,,
5127,1/30/2026 12:15,213.7,0.65,,,,,,,
5128,1/30/2026 12:15,213.7,0.64,,,,,,,
5129,1/30/2026 12:15,213.7,0.64,,,,,,,
5130,1/30/2026 12:15,213.7,0.64,,,,,,,
5131,1/30/2026 12:15,213.7,0.65,,,,,,,
5132,1/30/2026 12:15,213.7,0.64,,,,,,,
5133,1/30/2026 12:15,213.7,0.65,,,,,,,
5134,1/30/2026 12:15,213.3,0.65,,,,,,,
5135,1/30/2026 12:15,213.7,0.64,,,,,,,
5136,1/30/2026 12:15,213.7,0.64,,,,,,,
5137,1/30/2026 12:15,213.7,0.64,,,,,,,
5138,1/30/2026 12:15,213.7,0.64,,,,,,,
5139,1/30/2026 12:15,213.7,0.64,,,,,,,
5140,1/30/2026 12:15,213.7,0.64,,,,,,,
5141,1/30/2026 12:15,213.7,0.64,,,,,,,
5142,1/30/2026 12:15,213.7,0.65,,,,,,,
5143,1/30/2026 12:15,213.7,0.65,,,,,,,
5144,1/30/2026 12:15,213.7,0.64,,,,,,,
5145,1/30/2026 12:15,213.7,0.65,,,,,,,
5146,1/30/2026 12:15,213.7,0.64,,,,,,,
5147,1/30/2026 12:15,213.7,0.64,,,,,,,
5148,1/30/2026 12:15,213.7,0.65,,,,,,,
5149,1/30/2026 12:15,213.7,0.65,,,,,,,
5150,1/30/2026 12:15,213.7,0.65,,,,,,,
5151,1/30/2026 12:15,213.7,0.65,,,,,,,
5152,1/30/2026 12:15,213.7,0.65,,,,,,,
5153,1/30/2026 12:15,213.7,0.65,,,,,,,
5154,1/30/2026 12:15,213.7,0.65,,,,,,,
5155,1/30/2026 12:15,213.7,0.64,,,,,,,
5156,1/30/2026 12:15,213.7,0.64,,,,,,,
5157,1/30/2026 12:15,213.7,0.64,,,,,,,
5158,1/30/2026 12:15,213.7,0.64,,,,,,,
5159,1/30/2026 12:15,213.7,0.65,,,,,,,
5160,1/30/2026 12:15,213.7,0.64,,,,,,,
5161,1/30/2026 12:16,213.7,0.65,,,,,,,
5162,1/30/2026 12:16,213.7,0.65,,,,,,,
5163,1/30/2026 12:16,213.7,0.65,,,,,,,
5164,1/30/2026 12:16,213.7,0.64,,,,,,,
5165,1/30/2026 12:16,213.7,0.64,,,,,,,
5166,1/30/2026 12:16,213.7,0.62,,,,,,,
5167,1/30/2026 12:16,213.7,0.65,,,,,,,
5168,1/30/2026 12:16,213.7,0.65,,,,,,,
5169,1/30/2026 12:16,213.7,0.64,,,,,,,
5170,1/30/2026 12:16,213.7,0.64,,,,,,,
5171,1/30/2026 12:16,213.7,0.64,,,,,,,
5172,1/30/2026 12:16,213.7,0.64,,,,,,,
5173,1/30/2026 12:16,213.7,0.64,,,,,,,
5174,1/30/2026 12:16,213.7,0.65,,,,,,,
5175,1/30/2026 12:16,213.3,0.65,,,,,,,
5176,1/30/2026 12:16,213.7,0.65,,,,,,,
5177,1/30/2026 12:16,213.7,0.65,,,,,,,
5178,1/30/2026 12:16,213.7,0.64,,,,,,,
5179,1/30/2026 12:16,213.7,0.66,,,,,,,
5180,1/30/2026 12:16,213.7,0.64,,,,,,,
5181,1/30/2026 12:16,213.7,0.65,,,,,,,
5182,1/30/2026 12:16,213.7,0.65,,,,,,,
5183,1/30/2026 12:16,213.7,0.65,,,,,,,
5184,1/30/2026 12:16,213.7,0.65,,,,,,,
5185,1/30/2026 12:16,213.7,0.65,,,,,,,
5186,1/30/2026 12:16,213.7,0.65,,,,,,,
5187,1/30/2026 12:16,213.7,0.65,,,,,,,
5188,1/30/2026 12:16,213.7,0.65,,,,,,,
5189,1/30/2026 12:16,213.7,0.64,,,,,,,
5190,1/30/2026 12:16,213.7,0.65,,,,,,,
5191,1/30/2026 12:16,213.7,0.65,,,,,,,
5192,1/30/2026 12:16,213.7,0.65,,,,,,,
5193,1/30/2026 12:16,213.7,0.65,,,,,,,
5194,1/30/2026 12:16,213.7,0.65,,,,,,,
5195,1/30/2026 12:16,213.7,0.65,,,,,,,
5196,1/30/2026 12:16,213.7,0.65,,,,,,,
5197,1/30/2026 12:16,213.7,0.65,,,,,,,
5198,1/30/2026 12:16,213.7,0.64,,,,,,,
5199,1/30/2026 12:16,213.7,0.65,,,,,,,
5200,1/30/2026 12:16,213.7,0.64,,,,,,,
5201,1/30/2026 12:16,213.7,0.65,,,,,,,
5202,1/30/2026 12:16,213.7,0.64,,,,,,,
5203,1/30/2026 12:16,213.7,0.65,,,,,,,
5204,1/30/2026 12:16,213.7,0.65,,,,,,,
5205,1/30/2026 12:16,213.7,0.65,,,,,,,
5206,1/30/2026 12:16,213.7,0.65,,,,,,,
5207,1/30/2026 12:16,213.7,0.65,,,,,,,
5208,1/30/2026 12:16,213.7,0.65,,,,,,,
5209,1/30/2026 12:16,213.7,0.65,,,,,,,
5210,1/30/2026 12:16,213.7,0.66,,,,,,,
5211,1/30/2026 12:16,213.7,0.65,,,,,,,
5212,1/30/2026 12:16,213.7,0.65,,,,,,,
5213,1/30/2026 12:16,213.7,0.64,,,,,,,
5214,1/30/2026 12:16,213.7,0.65,,,,,,,
5215,1/30/2026 12:16,213.7,0.65,,,,,,,
5216,1/30/2026 12:16,213.7,0.65,,,,,,,
5217,1/30/2026 12:16,213.7,0.66,,,,,,,
5218,1/30/2026 12:16,213.7,0.64,,,,,,,
5219,1/30/2026 12:16,213.7,0.65,,,,,,,
5220,1/30/2026 12:16,213.7,0.64,,,,,,,
5221,1/30/2026 12:17,213.7,0.65,,,,,,,
5222,1/30/2026 12:17,213.7,0.65,,,,,,,
5223,1/30/2026 12:17,213.7,0.65,,,,,,,
5224,1/30/2026 12:17,213.7,0.65,,,,,,,
5225,1/30/2026 12:17,213.7,0.65,,,,,,,
5226,1/30/2026 12:17,213.7,0.66,,,,,,,
5227,1/30/2026 12:17,213.7,0.65,,,,,,,
5228,1/30/2026 12:17,213.7,0.65,,,,,,,
5229,1/30/2026 12:17,213.7,0.65,,,,,,,
5230,1/30/2026 12:17,213.7,0.65,,,,,,,
5231,1/30/2026 12:17,213.7,0.66,,,,,,,
5232,1/30/2026 12:17,213.7,0.66,,,,,,,
5233,1/30/2026 12:17,213.7,0.66,,,,,,,
5234,1/30/2026 12:17,213.7,0.65,,,,,,,
5235,1/30/2026 12:17,213.7,0.64,,,,,,,
5236,1/30/2026 12:17,213.7,0.64,,,,,,,
5237,1/30/2026 12:17,213.7,0.66,,,,,,,
5238,1/30/2026 12:17,213.7,0.66,,,,,,,
5239,1/30/2026 12:17,213.7,0.65,,,,,,,
5240,1/30/2026 12:17,213.7,0.65,,,,,,,
5241,1/30/2026 12:17,213.7,0.65,,,,,,,
5242,1/30/2026 12:17,213.7,0.64,,,,,,,
5243,1/30/2026 12:17,213.7,0.65,,,,,,,
5244,1/30/2026 12:17,213.7,0.65,,,,,,,
5245,1/30/2026 12:17,213.7,0.65,,,,,,,
5246,1/30/2026 12:17,213.7,0.65,,,,,,,
5247,1/30/2026 12:17,213.7,0.65,,,,,,,
5248,1/30/2026 12:17,213.7,0.65,,,,,,,
5249,1/30/2026 12:17,213.7,0.65,,,,,,,
5250,1/30/2026 12:17,213.7,0.65,,,,,,,
5251,1/30/2026 12:17,213.7,0.65,,,,,,,
5252,1/30/2026 12:17,213.7,0.65,,,,,,,
5253,1/30/2026 12:17,213.7,0.65,,,,,,,
5254,1/30/2026 12:17,213.7,0.65,,,,,,,
5255,1/30/2026 12:17,213.7,0.65,,,,,,,
5256,1/30/2026 12:17,213.7,0.65,,,,,,,
5257,1/30/2026 12:17,213.7,0.65,,,,,,,
5258,1/30/2026 12:17,213.7,0.65,,,,,,,
5259,1/30/2026 12:17,213.7,0.65,,,,,,,
5260,1/30/2026 12:17,213.7,0.65,,,,,,,
5261,1/30/2026 12:17,213.7,0.65,,,,,,,
5262,1/30/2026 12:17,213.7,0.65,,,,,,,
5263,1/30/2026 12:17,213.7,0.65,,,,,,,
5264,1/30/2026 12:17,213.7,0.65,,,,,,,
5265,1/30/2026 12:17,213.7,0.65,,,,,,,
5266,1/30/2026 12:17,213.7,0.65,,,,,,,
5267,1/30/2026 12:17,213.7,0.65,,,,,,,
5268,1/30/2026 12:17,213.7,0.65,,,,,,,
5269,1/30/2026 12:17,213.3,0.66,,,,,,,
5270,1/30/2026 12:17,213.7,0.65,,,,,,,
5271,1/30/2026 12:17,213.7,0.65,,,,,,,
5272,1/30/2026 12:17,213.7,0.64,,,,,,,
5273,1/30/2026 12:17,213.7,0.65,,,,,,,
5274,1/30/2026 12:17,213.7,0.65,,,,,,,
5275,1/30/2026 12:17,213.7,0.66,,,,,,,
5276,1/30/2026 12:17,213.7,0.65,,,,,,,
5277,1/30/2026 12:17,213.7,0.65,,,,,,,
5278,1/30/2026 12:17,213.7,0.65,,,,,,,
5279,1/30/2026 12:17,213.7,0.65,,,,,,,
5280,1/30/2026 12:17,213.7,0.64,,,,,,,
5281,1/30/2026 12:18,213.7,0.65,,,,,,,
5282,1/30/2026 12:18,213.7,0.65,,,,,,,
5283,1/30/2026 12:18,213.7,0.65,,,,,,,
5284,1/30/2026 12:18,213.3,0.65,,,,,,,
5285,1/30/2026 12:18,213.7,0.65,,,,,,,
5286,1/30/2026 12:18,213.7,0.65,,,,,,,
5287,1/30/2026 12:18,213.7,0.66,,,,,,,
5288,1/30/2026 12:18,213.7,0.65,,,,,,,
5289,1/30/2026 12:18,213.7,0.65,,,,,,,
5290,1/30/2026 12:18,213.7,0.65,,,,,,,
5291,1/30/2026 12:18,213.7,0.65,,,,,,,
5292,1/30/2026 12:18,213.7,0.66,,,,,,,
5293,1/30/2026 12:18,213.7,0.65,,,,,,,
5294,1/30/2026 12:18,213.7,0.65,,,,,,,
5295,1/30/2026 12:18,213.7,0.66,,,,,,,
5296,1/30/2026 12:18,213.7,0.65,,,,,,,
5297,1/30/2026 12:18,213.7,0.65,,,,,,,
5298,1/30/2026 12:18,213.7,0.65,,,,,,,
5299,1/30/2026 12:18,213.7,0.65,,,,,,,
5300,1/30/2026 12:18,213.7,0.66,,,,,,,
5301,1/30/2026 12:18,213.7,0.65,,,,,,,
5302,1/30/2026 12:18,213.7,0.65,,,,,,,
5303,1/30/2026 12:18,213.7,0.65,,,,,,,
5304,1/30/2026 12:18,213.7,0.65,,,,,,,
5305,1/30/2026 12:18,213.7,0.65,,,,,,,
5306,1/30/2026 12:18,213.7,0.65,,,,,,,
5307,1/30/2026 12:18,213.7,0.66,,,,,,,
5308,1/30/2026 12:18,213.7,0.65,,,,,,,
5309,1/30/2026 12:18,213.7,0.65,,,,,,,
5310,1/30/2026 12:18,213.7,0.65,,,,,,,
5311,1/30/2026 12:18,213.7,0.65,,,,,,,
5312,1/30/2026 12:18,213.7,0.66,,,,,,,
5313,1/30/2026 12:18,213.7,0.65,,,,,,,
5314,1/30/2026 12:18,213.7,0.65,,,,,,,
5315,1/30/2026 12:18,213.7,0.65,,,,,,,
5316,1/30/2026 12:18,213.7,0.66,,,,,,,
5317,1/30/2026 12:18,213.7,0.66,,,,,,,
5318,1/30/2026 12:18,213.7,0.65,,,,,,,
5319,1/30/2026 12:18,213.7,0.66,,,,,,,
5320,1/30/2026 12:18,213.7,0.65,,,,,,,
5321,1/30/2026 12:18,213.7,0.66,,,,,,,
5322,1/30/2026 12:18,213.7,0.66,,,,,,,
5323,1/30/2026 12:18,213.7,0.65,,,,,,,
5324,1/30/2026 12:18,213.7,0.66,,,,,,,
5325,1/30/2026 12:18,213.7,0.66,,,,,,,
5326,1/30/2026 12:18,213.7,0.65,,,,,,,
5327,1/30/2026 12:18,213.7,0.66,,,,,,,
5328,1/30/2026 12:18,213.7,0.66,,,,,,,
5329,1/30/2026 12:18,213.7,0.66,,,,,,,
